# Procedencia de CADA foto del carrusel. Existe porque la licencia CC BY
# exige nombrar al autor de la obra: sin esto, las fotos 2 en adelante
# quedaban firmadas por el autor de la primera, que es atribuir mal.
# archivo <TAB> vista <TAB> archivo en Commons <TAB> licencia <TAB> autor <TAB> página

poer-4wd-2.jpg	otra	2024 Poer Sahar 2.0 HEV Ultra Double-Cab 4WD.jpg	CC BY-SA 4.0	Chanokchon	https://upload.wikimedia.org/wikipedia/commons/c/c5/2024_Poer_Sahar_2.0_HEV_Ultra_Double-Cab_4WD.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
poer-4wd-3.jpg	otra	2025 Poer Sahar 2.4T Ultra Double-Cab 4WD.jpg	CC BY-SA 4.0	Chanokchon	https://upload.wikimedia.org/wikipedia/commons/8/8e/2025_Poer_Sahar_2.4T_Ultra_Double-Cab_4WD.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
seal-5-dm-i-2.jpg	interior	BYD Seal 5 DM-i Dynamic - interior view.jpg	CC BY-SA 4.0	Ethan Llamas	https://upload.wikimedia.org/wikipedia/commons/2/24/BYD_Seal_5_DM-i_Dynamic_-_interior_view.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
seal-5-dm-i-3.jpg	interior	BYD Seal 5 DM-i HA6 Dynamic interior.jpg	CC BY-SA 4.0	Ethan Llamas	https://upload.wikimedia.org/wikipedia/commons/4/42/BYD_Seal_5_DM-i_HA6_Dynamic_interior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
seal-5-dm-i-4.jpg	otra	BYD Seal 5 DM-i Dynamic 2025.jpg	CC BY-SA 4.0	Captainmorlypogi1959	https://upload.wikimedia.org/wikipedia/commons/4/4d/BYD_Seal_5_DM-i_Dynamic_2025.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
seal-5-dm-i-5.jpg	otra	BYD Seal 5 DM-i Dynamic 2025 (7).jpg	CC BY-SA 4.0	Captainmorlypogi1959	https://upload.wikimedia.org/wikipedia/commons/c/c2/BYD_Seal_5_DM-i_Dynamic_2025_%287%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
seal-u-dm-i-2.jpg	interior	BYD Seal U DM-i (2025) (54536403077).jpg	CC BY 2.0	Charles from Port Chester, New York	https://upload.wikimedia.org/wikipedia/commons/a/a8/BYD_Seal_U_DM-i_%282025%29_%2854536403077%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
seal-u-dm-i-3.jpg	interior	BYD Seal U DM-i (2025) (54537517783).jpg	CC BY 2.0	Charles from Port Chester, New York	https://upload.wikimedia.org/wikipedia/commons/b/b7/BYD_Seal_U_DM-i_%282025%29_%2854537517783%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
skywell-be11-2.jpg	interior	Skyworth EV6 interior.jpg	CC BY-SA 4.0	User3204	https://upload.wikimedia.org/wikipedia/commons/6/60/Skyworth_EV6_interior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
skywell-be11-3.jpg	trasera	2022 Skyworth EV6 (rear).jpg	CC BY-SA 4.0	User3204	https://upload.wikimedia.org/wikipedia/commons/a/a5/2022_Skyworth_EV6_%28rear%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
skywell-be11-4.jpg	otra	Skyworth EV6 001.jpg	CC BY-SA 4.0	JustAnotherCarDesigner	https://upload.wikimedia.org/wikipedia/commons/1/10/Skyworth_EV6_001.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
skywell-be11-5.jpg	otra	Skyworth EV6 002.jpg	CC BY-SA 4.0	JustAnotherCarDesigner	https://upload.wikimedia.org/wikipedia/commons/6/61/Skyworth_EV6_002.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
song-pro-2.jpg	trasera	2022 BYD Song Pro DM-i (rear).jpg	CC BY-SA 4.0	User3204	https://upload.wikimedia.org/wikipedia/commons/7/78/2022_BYD_Song_Pro_DM-i_%28rear%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
song-pro-3.jpg	otra	BYD Song Pro 001.jpg	CC BY-SA 4.0	Jengtingchen	https://upload.wikimedia.org/wikipedia/commons/4/48/BYD_Song_Pro_001.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
song-pro-4.jpg	otra	BYD Song Pro 002.jpg	CC BY-SA 4.0	Jengtingchen	https://upload.wikimedia.org/wikipedia/commons/c/cf/BYD_Song_Pro_002.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
song-pro-5.jpg	frente	2022 BYD Song Pro DM-i (front).jpg	CC BY-SA 4.0	User3204	https://upload.wikimedia.org/wikipedia/commons/1/13/2022_BYD_Song_Pro_DM-i_%28front%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
tank-300-2.jpg	trasera	GWM Tank 300 Car Rear view at Universitas Widyatama.jpg	CC BY-SA 4.0	MRWikiTankenTai	https://upload.wikimedia.org/wikipedia/commons/b/b0/GWM_Tank_300_Car_Rear_view_at_Universitas_Widyatama.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
tank-300-3.jpg	otra	GWM Tank 300 HEV Ultra Crystal Black 01.jpg	CC BY-SA 4.0	Ethan Llamas	https://upload.wikimedia.org/wikipedia/commons/b/b1/GWM_Tank_300_HEV_Ultra_Crystal_Black_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
tank-300-4.jpg	otra	GWM Tank 300 HEV Ultra Crystal Black 02.jpg	CC BY-SA 4.0	Ethan Llamas	https://upload.wikimedia.org/wikipedia/commons/d/d3/GWM_Tank_300_HEV_Ultra_Crystal_Black_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
yuan-pro-2.jpg	otra	BYD Yuan Pro IMG004.jpg	CC BY-SA 4.0	Anonymousfox36	https://upload.wikimedia.org/wikipedia/commons/f/f6/BYD_Yuan_Pro_IMG004.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
yuan-pro-3.jpg	otra	BYD Yuan Pro IMG005.jpg	CC BY-SA 4.0	Anonymousfox36	https://upload.wikimedia.org/wikipedia/commons/9/9c/BYD_Yuan_Pro_IMG005.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original

# Descartadas después de mirarlas una por una:
# baic-bj40-plus-2.jpg — baúl vacío y oscuro, no es interior de cabina
# baic-x35-3.jpg — Vision recortó solo el volante
# forthing-u-tour-3.jpg — Vision recortó solo el volante
# haval-h6-hev-5.jpg — techo de vidrio con reflejo, ilegible
# jaecoo-7-3.jpg — dos autos chicos, mal encuadre
# jaecoo-7-4.jpg — Vision recortó volante y pantalla sueltos
# leapmotor-b10-2.jpg — prototipo camuflado, no representa al auto de venta
# leapmotor-b10-3.jpg — Vision recortó solo el volante
